date_hour,trip_count
2013-10-19 18,32
2013-10-19 19,17
2013-10-19 20,32
2013-10-19 21,34
2013-10-19 22,30
2013-10-19 23,29
2013-10-20 00,30
2013-10-20 01,29
2013-10-20 02,31
2013-10-20 03,21
2013-10-20 04,8
2013-10-20 05,6
2013-10-20 06,5
2013-10-20 07,11
2013-10-20 08,10
2013-10-20 09,16
2013-10-20 10,23
2013-10-20 11,18
2013-10-20 12,17
2013-10-20 13,17
2013-10-20 14,22
2013-10-20 15,12
2013-10-20 16,18
2013-10-20 17,23
2013-10-20 18,33
2013-10-20 19,20
2013-10-20 20,14
2013-10-20 21,13
2013-10-20 22,19
2013-10-20 23,13
2013-10-21 00,11
2013-10-21 01,3
2013-10-21 02,2
2013-10-21 03,1
2013-10-21 05,4
2013-10-21 06,11
2013-10-21 07,29
2013-10-21 08,19
2013-10-21 09,23
2013-10-21 10,31
2013-10-21 11,13
2013-10-21 12,16
2013-10-21 13,21
2013-10-21 14,31
2013-10-21 15,25
2013-10-21 16,22
2013-10-21 17,30
2013-10-21 18,36
2013-10-21 19,30
2013-10-21 20,23
2013-10-21 21,29
2013-10-21 22,22
2013-10-21 23,20
2013-10-22 00,18
2013-10-22 01,5
2013-10-22 02,3
2013-10-22 03,2
2013-10-22 04,2
2013-10-22 05,7
2013-10-22 06,10
2013-10-22 07,16
2013-10-22 08,27
2013-10-22 09,30
2013-10-22 10,12
2013-10-22 11,26
2013-10-22 12,15
2013-10-22 13,19
2013-10-22 14,20
2013-10-22 15,14
2013-10-22 16,17
2013-10-22 17,25
2013-10-22 18,29
2013-10-22 19,26
2013-10-22 20,34
2013-10-22 21,35
2013-10-22 22,27
2013-10-22 23,24
2013-10-23 00,18
2013-10-23 01,6
2013-10-23 02,7
2013-10-23 03,4
2013-10-23 05,4
2013-10-23 06,20
2013-10-23 07,16
2013-10-23 08,22
2013-10-23 09,26
2013-10-23 10,24
2013-10-23 11,24
2013-10-23 12,25
2013-10-23 13,13
2013-10-23 14,14
2013-10-23 15,22
2013-10-23 16,21
2013-10-23 17,26
2013-10-23 18,26
2013-10-23 19,24
2013-10-23 20,33
2013-10-23 21,34
2013-10-23 22,28
2013-10-23 23,23
2013-10-24 00,20
2013-10-24 01,18
2013-10-24 02,4
2013-10-24 03,4
2013-10-24 04,3
2013-10-24 05,6
2013-10-24 06,21
2013-10-24 07,31
2013-10-24 08,19
2013-10-24 09,17
2013-10-24 10,20
2013-10-24 11,18
2013-10-24 12,24
2013-10-24 13,25
2013-10-24 14,32
2013-10-24 15,25
2013-10-24 16,10
2013-10-24 17,21
2013-10-24 18,32
2013-10-24 19,31
2013-10-24 20,34
2013-10-24 21,24
2013-10-24 22,23
2013-10-24 23,39
2013-10-25 00,18
2013-10-25 01,9
2013-10-25 02,14
2013-10-25 03,8
2013-10-25 04,2
2013-10-25 05,7
2013-10-25 06,18
2013-10-25 07,22
2013-10-25 08,32
2013-10-25 09,26
2013-10-25 10,24
2013-10-25 11,24
2013-10-25 12,18
2013-10-25 13,13
2013-10-25 14,23
2013-10-25 15,24
2013-10-25 16,17
2013-10-25 17,31
2013-10-25 18,19
2013-10-25 19,36
2013-10-25 20,26
2013-10-25 21,36
2013-10-25 22,33
2013-10-25 23,55
2013-10-26 00,21
2013-10-26 01,25
2013-10-26 02,24
2013-10-26 03,27
2013-10-26 04,9
2013-10-26 05,5
2013-10-26 06,11
2013-10-26 07,10
2013-10-26 08,11
2013-10-26 09,17
2013-10-26 10,26
2013-10-26 11,14
2013-10-26 12,26
2013-10-26 13,33
2013-10-26 14,18
2013-10-26 15,21
2013-10-26 16,20
2013-10-26 17,21
2013-10-26 18,25
2013-10-26 19,21
2013-10-26 20,34
2013-10-26 21,18
2013-10-26 22,30
2013-10-26 23,29
2013-10-27 00,22
2013-10-27 01,22
2013-10-27 02,23
2013-10-27 03,26
2013-10-27 04,15
2013-10-27 05,4
2013-10-27 06,13
2013-10-27 07,7
2013-10-27 08,10
2013-10-27 09,15
2013-10-27 10,20
2013-10-27 11,27
2013-10-27 12,23
2013-10-27 13,20
2013-10-27 14,25
2013-10-27 15,29
2013-10-27 16,24
2013-10-27 17,13
2013-10-27 18,24
2013-10-27 19,12
2013-10-27 20,19
2013-10-27 21,29
2013-10-27 22,14
2013-10-27 23,14
2013-10-28 00,11
2013-10-28 01,8
2013-10-28 02,6
2013-10-28 03,2
2013-10-28 04,5
2013-10-28 05,4
2013-10-28 06,10
2013-10-28 07,19
2013-10-28 08,18
2013-10-28 09,23
2013-10-28 10,25
2013-10-28 11,14
2013-10-28 12,22
2013-10-28 13,25
2013-10-28 14,16
2013-10-28 15,25
2013-10-28 16,21
2013-10-28 17,21
2013-10-28 18,24
2013-10-28 19,31
2013-10-28 20,26
2013-10-28 21,27
2013-10-28 22,18
2013-10-28 23,18
2013-10-29 00,4
2013-10-29 01,3
2013-10-29 02,4
2013-10-29 03,4
2013-10-29 04,5
2013-10-29 05,5
2013-10-29 06,14
2013-10-29 07,15
2013-10-29 08,22
2013-10-29 09,29
2013-10-29 10,9
2013-10-29 11,31
2013-10-29 12,31
2013-10-29 13,21
2013-10-29 14,16
2013-10-29 15,15
2013-10-29 16,15
2013-10-29 17,23
2013-10-29 18,23
2013-10-29 19,26
2013-10-29 20,27
2013-10-29 21,16
2013-10-29 22,25
2013-10-29 23,24
2013-10-30 00,8
2013-10-30 01,4
2013-10-30 02,4
2013-10-30 03,3
2013-10-30 04,2
2013-10-30 05,5
2013-10-30 06,5
2013-10-30 07,28
2013-10-30 08,20
2013-10-30 09,26
2013-10-30 10,14
2013-10-30 11,17
2013-10-30 12,26
2013-10-30 13,22
2013-10-30 14,14
2013-10-30 15,18
2013-10-30 16,10
2013-10-30 17,12
2013-10-30 18,25
2013-10-30 19,32
2013-10-30 20,25
2013-10-30 21,36
2013-10-30 22,32
2013-10-30 23,12
2013-10-31 00,23
2013-10-31 01,11
2013-10-31 02,5
2013-10-31 03,5
2013-10-31 04,3
2013-10-31 05,3
2013-10-31 06,17
2013-10-31 07,21
2013-10-31 08,30
2013-10-31 09,20
2013-10-31 10,25
2013-10-31 11,30
2013-10-31 12,28
2013-10-31 13,21
2013-10-31 14,24
2013-10-31 15,16
2013-10-31 16,20
2013-10-31 17,20
2013-10-31 18,27
2013-10-31 19,28
2013-10-31 20,21
2013-10-31 21,38
2013-10-31 22,18
2013-10-31 23,28
2013-11-01 00,18
2013-11-01 01,18
2013-11-01 02,13
2013-11-01 03,10
2013-11-01 04,7
2013-11-01 05,10
2013-11-01 06,11
2013-11-01 07,29
2013-11-01 08,33
2013-11-01 09,28
2013-11-01 10,23
2013-11-01 11,21
2013-11-01 12,26
2013-11-01 13,26
2013-11-01 14,17
2013-11-01 15,13
2013-11-01 16,19
2013-11-01 17,16
2013-11-01 18,28
2013-11-01 19,34
2013-11-01 20,38
2013-11-01 21,25
2013-11-01 22,24
2013-11-01 23,23
2013-11-02 00,27
2013-11-02 01,22
2013-11-02 02,22
2013-11-02 03,20
2013-11-02 04,12
2013-11-02 05,6
2013-11-02 06,5
2013-11-02 07,6
2013-11-02 08,8
2013-11-02 09,14
2013-11-02 10,20
2013-11-02 11,20
2013-11-02 12,17
2013-11-02 13,25
2013-11-02 14,26
2013-11-02 15,22
2013-11-02 16,12
2013-11-02 17,27
2013-11-02 18,28
2013-11-02 19,42
2013-11-02 20,32
2013-11-02 21,26
2013-11-02 22,26
2013-11-02 23,31
2013-11-03 00,35
2013-11-03 01,56
2013-11-03 02,24
2013-11-03 03,12
2013-11-03 04,7
2013-11-03 05,6
2013-11-03 06,9
2013-11-03 07,1
2013-11-03 08,8
2013-11-03 09,13
2013-11-03 10,19
2013-11-03 11,20
2013-11-03 12,13
2013-11-03 13,27
2013-11-03 14,23
2013-11-03 15,14
2013-11-03 16,18
2013-11-03 17,21
2013-11-03 18,26
2013-11-03 19,40
2013-11-03 20,20
2013-11-03 21,20
2013-11-03 22,21
2013-11-03 23,12
2013-11-04 00,5
2013-11-04 01,5
2013-11-04 02,3
2013-11-04 03,1
2013-11-04 04,1
2013-11-04 05,3
2013-11-04 06,10
2013-11-04 07,14
2013-11-04 08,29
2013-11-04 09,20
2013-11-04 10,19
2013-11-04 11,31
2013-11-04 12,15
2013-11-04 13,23
2013-11-04 14,22
2013-11-04 15,10
2013-11-04 16,13
2013-11-04 17,23
2013-11-04 18,25
2013-11-04 19,24
2013-11-04 20,28
2013-11-04 21,18
2013-11-04 22,33
2013-11-04 23,8
2013-11-05 00,8
2013-11-05 01,5
2013-11-05 02,1
2013-11-05 03,4
2013-11-05 04,3
2013-11-05 05,6
2013-11-05 06,15
2013-11-05 07,28
2013-11-05 08,24
2013-11-05 09,21
2013-11-05 10,22
2013-11-05 11,17
2013-11-05 12,28
2013-11-05 13,16
2013-11-05 14,27
2013-11-05 15,26
2013-11-05 16,19
2013-11-05 17,16
2013-11-05 18,28
2013-11-05 19,26
2013-11-05 20,24
2013-11-05 21,37
2013-11-05 22,32
2013-11-05 23,27
2013-11-06 00,20
2013-11-06 01,9
2013-11-06 02,2
2013-11-06 03,1
2013-11-06 05,5
2013-11-06 06,10
2013-11-06 07,20
2013-11-06 08,31
2013-11-06 09,32
2013-11-06 10,17
2013-11-06 11,13
2013-11-06 12,28
2013-11-06 13,22
2013-11-06 14,30
2013-11-06 15,18
2013-11-06 16,22
2013-11-06 17,18
2013-11-06 18,23
2013-11-06 19,29
2013-11-06 20,22
2013-11-06 21,29
2013-11-06 22,27
2013-11-06 23,26
2013-11-07 00,16
2013-11-07 01,13
2013-11-07 02,5
2013-11-07 03,2
2013-11-07 04,3
2013-11-07 05,4
2013-11-07 06,15
2013-11-07 07,25
2013-11-07 08,26
2013-11-07 09,24
2013-11-07 10,21
2013-11-07 11,28
2013-11-07 12,21
2013-11-07 13,22
2013-11-07 14,18
2013-11-07 15,23
2013-11-07 16,18
2013-11-07 17,22
2013-11-07 18,18
2013-11-07 19,38
2013-11-07 20,32
2013-11-07 21,29
2013-11-07 22,32
2013-11-07 23,23
2013-11-08 00,24
2013-11-08 01,10
2013-11-08 02,7
2013-11-08 03,5
2013-11-08 04,7
2013-11-08 05,4
2013-11-08 06,8
2013-11-08 07,23
2013-11-08 08,31
2013-11-08 09,18
2013-11-08 10,22
2013-11-08 11,27
2013-11-08 12,12
2013-11-08 13,29
2013-11-08 14,27
2013-11-08 15,25
2013-11-08 16,17
2013-11-08 17,15
2013-11-08 18,26
2013-11-08 19,44
2013-11-08 20,35
2013-11-08 21,30
2013-11-08 22,47
2013-11-08 23,26
2013-11-09 00,33
2013-11-09 01,22
2013-11-09 02,19
2013-11-09 03,11
2013-11-09 04,11
2013-11-09 05,4
2013-11-09 06,7
2013-11-09 07,12
2013-11-09 08,8
2013-11-09 09,16
2013-11-09 10,21
2013-11-09 11,19
2013-11-09 12,32
2013-11-09 13,26
2013-11-09 14,34
2013-11-09 15,25
2013-11-09 16,21
2013-11-09 17,14
2013-11-09 18,32
2013-11-09 19,32
2013-11-09 20,28
2013-11-09 21,31
2013-11-09 22,36
2013-11-09 23,29
2013-11-10 00,25
2013-11-10 01,30
2013-11-10 02,27
2013-11-10 03,26
2013-11-10 04,14
2013-11-10 05,11
2013-11-10 06,5
2013-11-10 07,4
2013-11-10 08,12
2013-11-10 09,15
2013-11-10 10,15
2013-11-10 11,27
2013-11-10 12,32
2013-11-10 13,30
2013-11-10 14,21
2013-11-10 15,21
2013-11-10 16,15
2013-11-10 17,25
2013-11-10 18,33
2013-11-10 19,23
2013-11-10 20,18
2013-11-10 21,21
2013-11-10 22,15
2013-11-10 23,17
2013-11-11 00,9
2013-11-11 01,7
2013-11-11 02,3
2013-11-11 03,3
2013-11-11 04,4
2013-11-11 05,7
2013-11-11 06,7
2013-11-11 07,18
2013-11-11 08,20
2013-11-11 09,22
2013-11-11 10,13
2013-11-11 11,27
2013-11-11 12,15
2013-11-11 13,11
2013-11-11 14,26
2013-11-11 15,17
2013-11-11 16,16
2013-11-11 17,12
2013-11-11 18,16
2013-11-11 19,24
2013-11-11 20,23
2013-11-11 21,18
2013-11-11 22,15
2013-11-11 23,22
2013-11-12 00,10
2013-11-12 01,5
2013-11-12 02,7
2013-11-12 03,6
2013-11-12 04,1
2013-11-12 05,2
2013-11-12 06,12
2013-11-12 07,27
2013-11-12 08,16
2013-11-12 09,33
2013-11-12 10,18
2013-11-12 11,28
2013-11-12 12,23
2013-11-12 13,17
2013-11-12 14,26
2013-11-12 15,24
2013-11-12 16,14
2013-11-12 17,17
2013-11-12 18,26
2013-11-12 19,27
2013-11-12 20,24
2013-11-12 21,27
2013-11-12 22,35
2013-11-12 23,19
2013-11-13 00,9
2013-11-13 01,7
2013-11-13 02,3
2013-11-13 03,3
2013-11-13 04,4
2013-11-13 05,2
2013-11-13 06,10
2013-11-13 07,26
2013-11-13 08,28
2013-11-13 09,24
2013-11-13 10,25
2013-11-13 11,27
2013-11-13 12,27
2013-11-13 13,22
2013-11-13 14,13
2013-11-13 15,20
2013-11-13 16,16
2013-11-13 17,19
2013-11-13 18,35
2013-11-13 19,25
2013-11-13 20,20
2013-11-13 21,15
2013-11-13 22,35
2013-11-13 23,22
2013-11-14 00,8
2013-11-14 01,2
2013-11-14 02,3
2013-11-14 03,8
2013-11-14 04,4
2013-11-14 05,6
2013-11-14 06,10
2013-11-14 07,19
2013-11-14 08,28
2013-11-14 09,21
2013-11-14 10,15
2013-11-14 11,9
2013-11-14 12,29
2013-11-14 13,13
2013-11-14 14,21
2013-11-14 15,30
2013-11-14 16,13
2013-11-14 17,20
2013-11-14 18,34
2013-11-14 19,34
2013-11-14 20,26
2013-11-14 21,27
2013-11-14 22,33
2013-11-14 23,32
2013-11-15 00,22
2013-11-15 01,10
2013-11-15 02,10
2013-11-15 03,9
2013-11-15 04,3
2013-11-15 05,3
2013-11-15 06,14
2013-11-15 07,23
2013-11-15 08,29
2013-11-15 09,24
2013-11-15 10,21
2013-11-15 11,23
2013-11-15 12,22
2013-11-15 13,25
2013-11-15 14,17
2013-11-15 15,15
2013-11-15 16,17
2013-11-15 17,17
2013-11-15 18,19
2013-11-15 19,29
2013-11-15 20,37
2013-11-15 21,29
2013-11-15 22,19
2013-11-15 23,30
2013-11-16 00,28
2013-11-16 01,36
2013-11-16 02,17
2013-11-16 03,15
2013-11-16 04,12
2013-11-16 05,6
2013-11-16 06,3
2013-11-16 07,8
2013-11-16 08,7
2013-11-16 09,20
2013-11-16 10,25
2013-11-16 11,33
2013-11-16 12,21
2013-11-16 13,26
2013-11-16 14,22
2013-11-16 15,22
2013-11-16 16,14
2013-11-16 17,22
2013-11-16 18,25
2013-11-16 19,29
2013-11-16 20,29
2013-11-16 21,27
2013-11-16 22,19
2013-11-16 23,33
2013-11-17 00,17
2013-11-17 01,22
2013-11-17 02,24
2013-11-17 03,17
2013-11-17 04,11
2013-11-17 05,4
2013-11-17 06,5
2013-11-17 07,4
2013-11-17 08,7
2013-11-17 09,13
2013-11-17 10,19
2013-11-17 11,18
2013-11-17 12,18
2013-11-17 13,25
2013-11-17 14,14
2013-11-17 15,17
2013-11-17 16,16
2013-11-17 17,26
2013-11-17 18,25
2013-11-17 19,19
2013-11-17 20,23
2013-11-17 21,25
2013-11-17 22,12
2013-11-17 23,12
2013-11-18 00,6
2013-11-18 01,6
2013-11-18 02,6
2013-11-18 03,3
2013-11-18 04,2
2013-11-18 05,3
2013-11-18 06,13
2013-11-18 07,25
2013-11-18 08,22
2013-11-18 09,13
2013-11-18 10,10
2013-11-18 11,13
2013-11-18 12,13
2013-11-18 13,21
2013-11-18 14,15
2013-11-18 15,26
2013-11-18 16,13
2013-11-18 17,15
2013-11-18 18,29
2013-11-18 19,18
2013-11-18 20,21
2013-11-18 21,24
2013-11-18 22,23
2013-11-18 23,18
2013-11-19 00,6
2013-11-19 01,3
2013-11-19 02,6
2013-11-19 03,2
2013-11-19 04,1
2013-11-19 05,5
2013-11-19 06,8
2013-11-19 07,16
2013-11-19 08,22
2013-11-19 09,21
2013-11-19 10,18
2013-11-19 11,12
2013-11-19 12,21
2013-11-19 13,20
2013-11-19 14,14
2013-11-19 15,23
2013-11-19 16,18
2013-11-19 17,20
2013-11-19 18,37
2013-11-19 19,32
2013-11-19 20,21
2013-11-19 21,25
2013-11-19 22,25
2013-11-19 23,24
2013-11-20 00,11
2013-11-20 01,4
2013-11-20 02,6
2013-11-20 03,4
2013-11-20 05,3
2013-11-20 06,10
2013-11-20 07,24
2013-11-20 08,25
2013-11-20 09,24
2013-11-20 10,31
2013-11-20 11,30
2013-11-20 12,18
2013-11-20 13,23
2013-11-20 14,20
2013-11-20 15,24
2013-11-20 16,20
2013-11-20 17,23
2013-11-20 18,31
2013-11-20 19,24
2013-11-20 20,33
2013-11-20 21,28
2013-11-20 22,32
2013-11-20 23,13
2013-11-21 00,19
2013-11-21 01,16
2013-11-21 02,5
2013-11-21 03,1
2013-11-21 04,2
2013-11-21 05,5
2013-11-21 06,6
2013-11-21 07,29
2013-11-21 08,29
2013-11-21 09,26
2013-11-21 10,17
2013-11-21 11,30
2013-11-21 12,20
2013-11-21 13,21
2013-11-21 14,14
2013-11-21 15,15
2013-11-21 16,9
2013-11-21 17,11
2013-11-21 18,44
2013-11-21 19,35
2013-11-21 20,29
2013-11-21 21,22
2013-11-21 22,39
2013-11-21 23,33
2013-11-22 00,21
2013-11-22 01,15
2013-11-22 02,6
2013-11-22 03,7
2013-11-22 04,5
2013-11-22 05,4
2013-11-22 06,12
2013-11-22 07,23
2013-11-22 08,30
2013-11-22 09,29
2013-11-22 10,24
2013-11-22 11,18
2013-11-22 12,23
2013-11-22 13,24
2013-11-22 14,31
2013-11-22 15,18
2013-11-22 16,15
2013-11-22 17,21
2013-11-22 18,30
2013-11-22 19,20
2013-11-22 20,29
2013-11-22 21,25
2013-11-22 22,40
2013-11-22 23,31
2013-11-23 00,26
2013-11-23 01,17
2013-11-23 02,22
2013-11-23 03,19
2013-11-23 04,9
2013-11-23 05,6
2013-11-23 06,3
2013-11-23 07,7
2013-11-23 08,14
2013-11-23 09,19
2013-11-23 10,14
2013-11-23 11,18
2013-11-23 12,21
2013-11-23 13,34
2013-11-23 14,23
2013-11-23 15,39
2013-11-23 16,17
2013-11-23 17,32
2013-11-23 18,24
2013-11-23 19,26
2013-11-23 20,30
2013-11-23 21,26
2013-11-23 22,38
2013-11-23 23,25
2013-11-24 00,41
2013-11-24 01,31
2013-11-24 02,28
2013-11-24 03,9
2013-11-24 04,17
2013-11-24 05,4
2013-11-24 06,2
2013-11-24 07,2
2013-11-24 08,6
2013-11-24 09,14
2013-11-24 10,14
2013-11-24 11,30
2013-11-24 12,22
2013-11-24 13,20
2013-11-24 14,31
2013-11-24 15,18
2013-11-24 16,9
2013-11-24 17,23
2013-11-24 18,20
2013-11-24 19,23
2013-11-24 20,23
2013-11-24 21,15
2013-11-24 22,12
2013-11-24 23,14
2013-11-25 00,8
2013-11-25 01,3
2013-11-25 02,2
2013-11-25 03,1
2013-11-25 04,2
2013-11-25 05,3
2013-11-25 06,17
2013-11-25 07,35
2013-11-25 08,25
2013-11-25 09,19
2013-11-25 10,17
2013-11-25 11,13
2013-11-25 12,19
2013-11-25 13,18
2013-11-25 14,16
2013-11-25 15,21
2013-11-25 16,16
2013-11-25 17,21
2013-11-25 18,24
2013-11-25 19,24
2013-11-25 20,23
2013-11-25 21,23
2013-11-25 22,20
2013-11-25 23,14
2013-11-26 00,8
2013-11-26 01,5
2013-11-26 02,6
2013-11-26 03,1
2013-11-26 04,7
2013-11-26 05,2
2013-11-26 06,12
2013-11-26 07,25
2013-11-26 08,31
2013-11-26 09,36
2013-11-26 10,24
2013-11-26 11,13
2013-11-26 12,28
2013-11-26 13,24
2013-11-26 14,19
2013-11-26 15,22
2013-11-26 16,14
2013-11-26 17,11
2013-11-26 18,22
2013-11-26 19,23
2013-11-26 20,15
2013-11-26 21,34
2013-11-26 22,25
2013-11-26 23,19
2013-11-27 00,12
2013-11-27 01,8
2013-11-27 02,8
2013-11-27 03,3
2013-11-27 04,2
2013-11-27 05,8
2013-11-27 06,17
2013-11-27 07,19
2013-11-27 08,22
2013-11-27 09,23
2013-11-27 10,16
2013-11-27 11,28
2013-11-27 12,17
2013-11-27 13,31
2013-11-27 14,23
2013-11-27 15,21
2013-11-27 16,12
2013-11-27 17,10
2013-11-27 18,16
2013-11-27 19,27
2013-11-27 20,19
2013-11-27 21,23
2013-11-27 22,15
2013-11-27 23,18
2013-11-28 00,16
2013-11-28 01,14
2013-11-28 02,17
2013-11-28 03,11
2013-11-28 04,6
2013-11-28 05,6
2013-11-28 06,9
2013-11-28 07,11
2013-11-28 08,9
2013-11-28 09,9
2013-11-28 10,11
2013-11-28 11,10
2013-11-28 12,19
2013-11-28 13,15
2013-11-28 14,9
2013-11-28 15,24
2013-11-28 16,13
2013-11-28 17,16
2013-11-28 18,10
2013-11-28 19,17
2013-11-28 20,15
2013-11-28 21,11
2013-11-28 22,13
2013-11-28 23,9
2013-11-29 00,14
2013-11-29 01,11
2013-11-29 02,11
2013-11-29 03,10
2013-11-29 04,3
2013-11-29 05,3
2013-11-29 06,3
2013-11-29 07,11
2013-11-29 08,9
2013-11-29 09,10
2013-11-29 10,14
2013-11-29 11,15
2013-11-29 12,23
2013-11-29 13,23
2013-11-29 14,18
2013-11-29 15,20
2013-11-29 16,21
2013-11-29 17,18
2013-11-29 18,22
2013-11-29 19,16
2013-11-29 20,17
2013-11-29 21,22
2013-11-29 22,26
2013-11-29 23,20
2013-11-30 00,17
2013-11-30 01,22
2013-11-30 02,15
2013-11-30 03,8
2013-11-30 04,4
2013-11-30 05,4
2013-11-30 06,5
2013-11-30 07,11
2013-11-30 08,10
2013-11-30 09,12
2013-11-30 10,23
2013-11-30 11,26
2013-11-30 12,19
2013-11-30 13,22
2013-11-30 14,28
2013-11-30 15,9
2013-11-30 16,18
2013-11-30 17,15
2013-11-30 18,36
2013-11-30 19,18
2013-11-30 20,20
2013-11-30 21,26
2013-11-30 22,14
2013-11-30 23,24
2013-12-01 00,26
2013-12-01 01,20
2013-12-01 02,25
2013-12-01 03,7
2013-12-01 04,8
2013-12-01 05,3
2013-12-01 06,5
2013-12-01 07,4
2013-12-01 08,3
2013-12-01 09,15
2013-12-01 10,21
2013-12-01 11,19
2013-12-01 12,26
2013-12-01 13,18
2013-12-01 14,20
2013-12-01 15,13
2013-12-01 16,23
2013-12-01 17,23
2013-12-01 18,24
2013-12-01 19,27
2013-12-01 20,15
2013-12-01 21,19
2013-12-01 22,13
2013-12-01 23,18
2013-12-02 00,5
2013-12-02 01,4
2013-12-02 02,2
2013-12-02 03,3
2013-12-02 04,8
2013-12-02 05,5
2013-12-02 06,12
2013-12-02 07,20
2013-12-02 08,28
2013-12-02 09,17
2013-12-02 10,28
2013-12-02 11,21
2013-12-02 12,15
2013-12-02 13,23
2013-12-02 14,14
2013-12-02 15,18
2013-12-02 16,21
2013-12-02 17,23
2013-12-02 18,39
2013-12-02 19,18
2013-12-02 20,30
2013-12-02 21,10
2013-12-02 22,26
2013-12-02 23,13
2013-12-03 00,9
2013-12-03 01,4
2013-12-03 02,4
2013-12-03 03,3
2013-12-03 04,1
2013-12-03 05,4
2013-12-03 06,11
2013-12-03 07,26
2013-12-03 08,16
2013-12-03 09,24
2013-12-03 10,21
2013-12-03 11,25
2013-12-03 12,22
2013-12-03 13,14
2013-12-03 14,21
2013-12-03 15,30
2013-12-03 16,13
2013-12-03 17,18
2013-12-03 18,23
2013-12-03 19,14
2013-12-03 20,35
2013-12-03 21,29
2013-12-03 22,23
2013-12-03 23,15
2013-12-04 00,9
2013-12-04 01,9
2013-12-04 02,5
2013-12-04 03,4
2013-12-04 04,2
2013-12-04 05,3
2013-12-04 06,13
2013-12-04 07,25
2013-12-04 08,26
2013-12-04 09,21
2013-12-04 10,23
2013-12-04 11,20
2013-12-04 12,17
2013-12-04 13,18
2013-12-04 14,31
2013-12-04 15,22
2013-12-04 16,17
2013-12-04 17,28
2013-12-04 18,20
2013-12-04 19,27
2013-12-04 20,27
2013-12-04 21,24
2013-12-04 22,31
2013-12-04 23,22
2013-12-05 00,26
2013-12-05 01,6
2013-12-05 02,3
2013-12-05 03,1
2013-12-05 04,3
2013-12-05 05,4
2013-12-05 06,10
2013-12-05 07,21
2013-12-05 08,26
2013-12-05 09,24
2013-12-05 10,27
2013-12-05 11,17
2013-12-05 12,20
2013-12-05 13,18
2013-12-05 14,28
2013-12-05 15,23
2013-12-05 16,15
2013-12-05 17,15
2013-12-05 18,21
2013-12-05 19,42
2013-12-05 20,25
2013-12-05 21,34
2013-12-05 22,29
2013-12-05 23,38
2013-12-06 00,33
2013-12-06 01,12
2013-12-06 02,12
2013-12-06 03,4
2013-12-06 04,3
2013-12-06 05,7
2013-12-06 06,14
2013-12-06 07,16
2013-12-06 08,34
2013-12-06 09,30
2013-12-06 10,22
2013-12-06 11,16
2013-12-06 12,18
2013-12-06 13,22
2013-12-06 14,27
2013-12-06 15,25
2013-12-06 16,15
2013-12-06 17,20
2013-12-06 18,24
2013-12-06 19,39
2013-12-06 20,37
2013-12-06 21,33
2013-12-06 22,44
2013-12-06 23,31
2013-12-07 00,27
2013-12-07 01,26
2013-12-07 02,25
2013-12-07 03,13
2013-12-07 04,8
2013-12-07 05,3
2013-12-07 06,4
2013-12-07 07,12
2013-12-07 08,14
2013-12-07 09,13
2013-12-07 10,17
2013-12-07 11,25
2013-12-07 12,23
2013-12-07 13,17
2013-12-07 14,27
2013-12-07 15,18
2013-12-07 16,17
2013-12-07 17,32
2013-12-07 18,25
2013-12-07 19,20
2013-12-07 20,21
2013-12-07 21,30
2013-12-07 22,26
2013-12-07 23,44
2013-12-08 00,19
2013-12-08 01,27
2013-12-08 02,29
2013-12-08 03,19
2013-12-08 04,5
2013-12-08 05,5
2013-12-08 06,6
2013-12-08 07,6
2013-12-08 08,10
2013-12-08 09,12
2013-12-08 10,31
2013-12-08 11,29
2013-12-08 12,34
2013-12-08 13,23
2013-12-08 14,15
2013-12-08 15,19
2013-12-08 16,14
2013-12-08 17,17
2013-12-08 18,21
2013-12-08 19,33
2013-12-08 20,23
2013-12-08 21,22
2013-12-08 22,23
2013-12-08 23,21
2013-12-09 00,10
2013-12-09 01,7
2013-12-09 02,3
2013-12-09 03,2
2013-12-09 04,2
2013-12-09 05,5
2013-12-09 06,14
2013-12-09 07,23
2013-12-09 08,22
2013-12-09 09,24
2013-12-09 10,22
2013-12-09 11,23
2013-12-09 12,28
2013-12-09 13,17
2013-12-09 14,24
2013-12-09 15,20
2013-12-09 16,20
2013-12-09 17,18
2013-12-09 18,15
2013-12-09 19,29
2013-12-09 20,33
2013-12-09 21,21
2013-12-09 22,20
2013-12-09 23,21
2013-12-10 00,10
2013-12-10 01,4
2013-12-10 02,8
2013-12-10 03,8
2013-12-10 04,4
2013-12-10 06,10
2013-12-10 07,20
2013-12-10 08,21
2013-12-10 09,29
2013-12-10 10,19
2013-12-10 11,30
2013-12-10 12,10
2013-12-10 13,22
2013-12-10 14,24
2013-12-10 15,23
2013-12-10 16,17
2013-12-10 17,22
2013-12-10 18,32
2013-12-10 19,35
2013-12-10 20,27
2013-12-10 21,31
2013-12-10 22,22
2013-12-10 23,17
2013-12-11 00,14
2013-12-11 01,5
2013-12-11 02,4
2013-12-11 03,3
2013-12-11 04,2
2013-12-11 05,3
2013-12-11 06,7
2013-12-11 07,27
2013-12-11 08,25
2013-12-11 09,16
2013-12-11 10,17
2013-12-11 11,15
2013-12-11 12,20
2013-12-11 13,20
2013-12-11 14,16
2013-12-11 15,25
2013-12-11 16,14
2013-12-11 17,13
2013-12-11 18,22
2013-12-11 19,26
2013-12-11 20,19
2013-12-11 21,15
